# bin_center_x bin_center_y count mean_dx mean_dy mean_dz uu vv ww uv uw vw
1.500000 78.500000 3050 0.999141 0.499909 0.699610 0.010196 0.002550 0.004854 -0.000011 0.000014 -0.000007
1.500000 79.500000 3037 1.000369 0.499882 0.699772 0.010466 0.002543 0.004818 -0.000061 0.000005 0.000003
1.500000 80.500000 3073 1.001610 0.499827 0.700208 0.010415 0.002373 0.005002 -0.000097 -0.000094 -0.000042
1.500000 81.500000 3227 1.001250 0.499368 0.700253 0.010035 0.002467 0.005042 0.000033 -0.000158 0.000009
1.500000 82.500000 3168 0.999899 0.499048 0.700864 0.010177 0.002560 0.005031 0.000105 -0.000261 0.000010
1.500000 83.500000 3152 0.997614 0.500498 0.698374 0.010095 0.002540 0.005047 -0.000155 0.000059 0.000021
1.500000 84.500000 3105 1.002905 0.498895 0.698697 0.010237 0.002452 0.004825 0.000006 0.000098 -0.000073
1.500000 85.500000 3216 1.001231 0.499232 0.701612 0.009611 0.002491 0.004869 -0.000057 0.000086 -0.000003
1.500000 86.500000 3152 1.003220 0.500269 0.699831 0.009412 0.002502 0.005150 -0.000072 -0.000084 -0.000141
1.500000 87.500000 3167 1.000085 0.500552 0.698689 0.010186 0.002517 0.004612 0.000108 -0.000131 -0.000005
1.500000 88.500000 3144 0.999893 0.501926 0.702233 0.009931 0.002498 0.004795 -0.000049 -0.000052 -0.000003
1.500000 89.500000 2989 1.003112 0.500474 0.698792 0.009740 0.002524 0.004843 0.000034 -0.000024 0.000153
1.500000 90.500000 3101 0.998975 0.499688 0.701411 0.010106 0.002452 0.004894 0.000014 0.000043 -0.000096
1.500000 91.500000 3072 1.001143 0.502238 0.699668 0.010117 0.002581 0.004944 0.000219 -0.000096 -0.000047
1.500000 92.500000 3143 1.000466 0.499860 0.699862 0.010129 0.002396 0.004747 0.000076 0.000179 0.000156
1.500000 93.500000 3102 1.000722 0.501114 0.698521 0.010630 0.002391 0.004791 -0.000058 -0.000017 0.000035
1.500000 94.500000 3011 1.000270 0.499039 0.700339 0.009402 0.002538 0.004685 0.000051 0.000117 0.000084
1.500000 95.500000 3225 0.998050 0.499632 0.698519 0.009976 0.002569 0.004883 -0.000067 0.000067 -0.000002
1.500000 96.500000 3148 0.999526 0.499047 0.701216 0.009882 0.002570 0.004962 -0.000018 -0.000153 -0.000053
1.500000 97.500000 3092 1.000162 0.499618 0.700534 0.009820 0.002452 0.004820 -0.000019 0.000261 0.000010
1.500000 98.500000 3231 0.999861 0.499775 0.701404 0.010383 0.002414 0.004803 -0.000120 0.000205 -0.000030
1.500000 99.500000 3116 0.998570 0.499258 0.699422 0.010334 0.002537 0.004789 0.000056 -0.000216 0.000021
1.500000 100.500000 783 1.000611 0.506628 0.701583 0.010241 0.002359 0.004841 -0.000184 0.000003 0.000059
2.500000 0.500000 2344 -1.000896 0.499588 0.704074 0.009658 0.002445 0.004677 0.000129 -0.000043 -0.000131
2.500000 1.500000 3099 -0.999107 0.497563 0.699398 0.009769 0.002457 0.004842 -0.000012 0.000083 -0.000045
2.500000 2.500000 3133 -1.003185 0.499228 0.698220 0.009913 0.002563 0.005035 -0.000025 0.000119 -0.000004
2.500000 3.500000 3083 -1.001992 0.500602 0.700144 0.009853 0.002565 0.004914 0.000040 -0.000206 -0.000065
2.500000 4.500000 3088 -1.002889 0.498186 0.699193 0.010060 0.002553 0.004801 -0.000035 -0.000229 0.000016
2.500000 5.500000 3123 -0.998069 0.499876 0.702203 0.009921 0.002478 0.005045 0.000102 0.000037 -0.000003
2.500000 6.500000 3102 -1.000835 0.499147 0.699728 0.009735 0.002484 0.004930 -0.000068 -0.000062 -0.000035
2.500000 7.500000 3049 -0.999093 0.500579 0.697682 0.010139 0.002527 0.004974 0.000023 -0.000152 -0.000025
2.500000 8.500000 3105 -1.001177 0.500809 0.702395 0.010201 0.002465 0.004868 0.000167 -0.000315 -0.000075
2.500000 9.500000 3081 -1.001092 0.501072 0.700493 0.010206 0.002499 0.004873 0.000001 0.000017 0.000101
2.500000 10.500000 3059 -1.002568 0.500083 0.697555 0.009941 0.002480 0.005066 -0.000008 0.000137 0.000075
2.500000 11.500000 3174 -0.998607 0.498975 0.698970 0.010131 0.002561 0.004811 -0.000062 -0.000160 0.000002
2.500000 12.500000 3094 -1.003042 0.499756 0.698933 0.010625 0.002448 0.004932 -0.000013 0.000031 -0.000096
2.500000 13.500000 3086 -0.999618 0.499898 0.701888 0.009847 0.002532 0.004962 -0.000151 -0.000162 -0.000094
2.500000 14.500000 3112 -1.003398 0.499060 0.698589 0.009780 0.002513 0.005098 0.000069 -0.000007 -0.000008
2.500000 15.500000 3032 -1.000280 0.499912 0.699520 0.009852 0.002585 0.004830 0.000058 -0.000078 0.000054
2.500000 16.500000 3054 -1.000356 0.500646 0.700177 0.009492 0.002522 0.004881 -0.000081 0.000032 0.000006
2.500000 17.500000 3087 -0.999339 0.499948 0.701245 0.009753 0.002404 0.004886 0.000033 0.000073 -0.000058
2.500000 18.500000 3172 -1.000969 0.499234 0.699195 0.010134 0.002474 0.004774 0.000011 0.000093 -0.000029
2.500000 19.500000 3136 -0.999259 0.500653 0.701137 0.010012 0.002387 0.004948 0.000139 -0.000127 -0.000045
2.500000 20.500000 3078 -1.002552 0.500212 0.701281 0.009884 0.002433 0.004780 0.000164 0.000046 0.000058
2.500000 21.500000 3067 -1.000832 0.499038 0.699308 0.009848 0.002444 0.004917 -0.000089 -0.000071 -0.000047
2.500000 22.500000 3109 -1.001377 0.500387 0.700189 0.009981 0.002462 0.004653 -0.000029 -0.000073 0.000017
2.500000 23.500000 3177 -0.999177 0.499652 0.701543 0.010211 0.002461 0.004848 0.000046 -0.000020 0.000079
2.500000 24.500000 3070 -1.002630 0.500460 0.701255 0.009991 0.002543 0.004979 -0.000104 -0.000007 -0.000014
2.500000 25.500000 3078 -1.000451 0.500012 0.701220 0.009925 0.002545 0.005052 -0.000095 -0.000038 -0.000015
2.500000 26.500000 3140 -1.000747 0.499277 0.700516 0.009927 0.002555 0.004798 -0.000155 -0.000044 0.000013
2.500000 27.500000 3156 -1.000092 0.499720 0.702089 0.010302 0.002489 0.005119 -0.000035 -0.000143 -0.000077
2.500000 28.500000 3157 -0.999967 0.499199 0.699724 0.009733 0.002453 0.004907 0.000055 0.000021 -0.000035
2.500000 29.500000 3114 -0.998591 0.500391 0.699448 0.010109 0.002485 0.004821 -0.000122 0.000076 0.000039
2.500000 30.500000 3130 -0.998443 0.498980 0.696904 0.010071 0.002540 0.004974 -0.000119 -0.000071 -0.000132
2.500000 31.500000 3157 -0.997313 0.498230 0.699027 0.010120 0.002509 0.004931 0.000157 -0.000068 0.000075
2.500000 32.500000 3188 -1.000014 0.501566 0.697882 0.010246 0.002487 0.004920 -0.000043 -0.000135 -0.000132
2.500000 33.500000 3197 -1.004830 0.498916 0.701047 0.010398 0.002454 0.004895 0.000033 0.000130 -0.000057
2.500000 34.500000 3149 -1.000471 0.500890 0.700323 0.010463 0.002385 0.004912 0.000037 0.000025 0.000001
2.500000 35.500000 3174 -1.003108 0.498936 0.698319 0.010025 0.002607 0.004865 0.000108 -0.000084 0.000002
2.500000 36.500000 3036 -1.002882 0.500508 0.699679 0.009625 0.002495 0.004856 0.000040 -0.000095 0.000030
2.500000 37.500000 3141 -0.997801 0.498983 0.698941 0.010004 0.002445 0.004910 -0.000115 0.000176 0.000005
2.500000 38.500000 3142 -0.999668 0.499878 0.697151 0.009748 0.002464 0.004916 -0.000139 0.000036 -0.000098
2.500000 39.500000 3099 -1.000165 0.499327 0.701130 0.010004 0.002523 0.004741 0.000169 0.000040 -0.000170
2.500000 40.500000 3128 -0.999182 0.500003 0.701927 0.010206 0.002527 0.005001 -0.000038 -0.000089 -0.000004
2.500000 41.500000 3198 -0.998683 0.499618 0.700519 0.010370 0.002503 0.004941 0.000112 -0.000016 0.000085
2.500000 42.500000 3162 -0.997786 0.500936 0.700062 0.009781 0.002538 0.005089 0.000032 -0.000010 -0.000115
2.500000 43.500000 3185 -1.000756 0.500254 0.699342 0.010127 0.002494 0.005120 0.000045 0.000202 -0.000015
2.500000 44.500000 3174 -1.002978 0.500268 0.702373 0.009522 0.002624 0.004773 -0.000078 0.000059 -0.000127
2.500000 45.500000 3087 -1.000347 0.499536 0.697805 0.010431 0.002683 0.004802 0.000121 0.000015 -0.000003
2.500000 46.500000 3153 -0.998079 0.499461 0.701809 0.010115 0.002655 0.004852 0.000175 -0.000160 0.000098
2.500000 47.500000 3086 -1.002242 0.500792 0.698229 0.009952 0.002546 0.005029 -0.000068 -0.000064 -0.000001
2.500000 48.500000 3126 -1.000829 0.500327 0.700828 0.010258 0.002530 0.004796 -0.000044 0.000103 0.000021
2.500000 49.500000 3175 -0.998727 0.499294 0.699744 0.009920 0.002521 0.004944 0.000053 -0.000422 -0.000029
2.500000 50.500000 3209 0.501863 0.499193 0.700748 0.761215 0.002530 0.004864 -0.002061 -0.000142 -0.000067
2.500000 51.500000 3098 1.004748 0.499943 0.700989 0.010745 0.002505 0.004661 0.000086 0.000051 -0.000217
2.500000 52.500000 3136 0.999187 0.500715 0.698594 0.010586 0.002518 0.005116 0.000093 0.000060 0.000064
2.500000 53.500000 3000 1.000386 0.501495 0.699758 0.009919 0.002618 0.004793 0.000045 0.000310 0.000040
2.500000 54.500000 3146 1.000840 0.500484 0.701147 0.009868 0.002490 0.005135 0.000099 -0.000175 -0.000051
2.500000 55.500000 3155 0.998682 0.499172 0.699513 0.010330 0.002569 0.004864 -0.000136 -0.000302 -0.000035
2.500000 56.500000 3098 1.002813 0.500555 0.700302 0.009821 0.002514 0.004968 -0.000149 -0.000024 -0.000059
2.500000 57.500000 3144 1.000362 0.500117 0.700322 0.010185 0.002548 0.004853 0.000038 0.000030 0.000092
2.500000 58.500000 3001 0.997619 0.501121 0.701053 0.009634 0.002515 0.005300 -0.000005 -0.000120 -0.000005
2.500000 59.500000 3162 1.000312 0.499893 0.700377 0.010149 0.002404 0.004779 0.000052 0.000215 -0.000058
2.500000 60.500000 3022 1.001179 0.498106 0.699118 0.009781 0.002517 0.004771 -0.000065 0.000154 -0.000083
2.500000 61.500000 3120 1.001886 0.500177 0.699879 0.009581 0.002529 0.004872 0.000033 0.000039 -0.000002
2.500000 62.500000 3139 1.000047 0.499512 0.700065 0.009900 0.002465 0.004793 -0.000100 -0.000142 -0.000051
2.500000 63.500000 3172 1.001616 0.500697 0.699071 0.010000 0.002517 0.004852 -0.000144 -0.000080 0.000092
2.500000 64.500000 3073 1.003388 0.499038 0.699892 0.010047 0.002515 0.004814 -0.000067 0.000066 0.000005
2.500000 65.500000 3142 1.001315 0.499756 0.701752 0.009697 0.002483 0.004807 -0.000030 0.000050 -0.000012
2.500000 66.500000 3208 1.002113 0.500474 0.701474 0.009943 0.002430 0.004893 -0.000024 0.000164 0.000077
2.500000 67.500000 3106 0.997665 0.500748 0.701705 0.010224 0.002523 0.004852 0.000133 -0.000226 -0.000068
2.500000 68.500000 3193 0.999353 0.501197 0.698123 0.010304 0.002469 0.004764 0.000198 0.000195 0.000009
2.500000 69.500000 3092 1.005721 0.500952 0.698464 0.010212 0.002597 0.004850 -0.000083 -0.000031 0.000070
2.500000 70.500000 3132 1.001036 0.500392 0.699977 0.009774 0.002537 0.004589 0.000146 -0.000107 0.000026
2.500000 71.500000 3141 1.000350 0.501433 0.699468 0.010262 0.002520 0.004960 0.000040 -0.000056 0.000115
2.500000 72.500000 3190 1.000369 0.500865 0.700177 0.009944 0.002487 0.004676 -0.000150 -0.000010 0.000004
2.500000 73.500000 3121 1.001941 0.501080 0.703454 0.010228 0.002517 0.004861 0.000020 -0.000166 0.000077
2.500000 74.500000 3167 0.998217 0.499820 0.701042 0.010180 0.002468 0.004985 0.000071 -0.000045 0.000002
2.500000 75.500000 3161 1.001307 0.499937 0.697509 0.010186 0.002560 0.004925 0.000114 0.000102 0.000026
2.500000 76.500000 3159 0.999469 0.499316 0.699580 0.009410 0.002511 0.005179 0.000093 -0.000042 -0.000023
2.500000 77.500000 3116 1.001254 0.500153 0.700497 0.009819 0.002477 0.004968 -0.000168 0.000140 0.000031
2.500000 78.500000 3072 0.998018 0.500483 0.701185 0.009827 0.002520 0.005157 0.000082 -0.000236 0.000061
2.500000 79.500000 3089 1.003481 0.499438 0.700582 0.010212 0.002495 0.004823 -0.000061 -0.000184 0.000053
2.500000 80.500000 3097 1.001032 0.500294 0.700117 0.010272 0.002464 0.004928 0.000004 -0.000012 0.000006
2.500000 81.500000 3140 1.002779 0.499333 0.700550 0.010336 0.002486 0.004694 0.000097 -0.000151 0.000113
2.500000 82.500000 3128 0.999544 0.500190 0.700764 0.010459 0.002508 0.004823 0.000034 0.000016 -0.000050
2.500000 83.500000 3066 0.998375 0.499210 0.700034 0.010209 0.002498 0.004960 0.000119 -0.000101 0.000083
2.500000 84.500000 3148 1.000123 0.500860 0.701657 0.009799 0.002508 0.004994 0.000099 0.000021 -0.000031
2.500000 85.500000 2976 0.998212 0.500524 0.698157 0.009228 0.002443 0.005124 0.000118 0.000111 -0.000015
2.500000 86.500000 3053 1.001837 0.500678 0.702403 0.009710 0.002557 0.004972 -0.000018 -0.000143 -0.000038
2.500000 87.500000 3033 0.999412 0.499081 0.699218 0.009759 0.002456 0.005096 -0.000167 -0.000108 0.000049
2.500000 88.500000 3221 0.997862 0.500521 0.699017 0.010194 0.002561 0.004779 0.000015 -0.000164 -0.000069
2.500000 89.500000 3154 1.000440 0.500386 0.701303 0.010008 0.002484 0.004797 0.000026 -0.000055 0.000039
2.500000 90.500000 3175 0.999366 0.498898 0.701413 0.009928 0.002413 0.004918 0.000271 0.000063 0.000017
2.500000 91.500000 3130 0.997187 0.499490 0.699920 0.010638 0.002489 0.005174 0.000142 -0.000018 -0.000115
2.500000 92.500000 3069 1.000534 0.499444 0.700323 0.009712 0.002521 0.004756 -0.000028 0.000055 -0.000039
2.500000 93.500000 3002 1.000612 0.501989 0.700687 0.009586 0.002512 0.004690 0.000141 0.000121 0.000054
2.500000 94.500000 3172 1.001921 0.501247 0.700106 0.010349 0.002497 0.004780 0.000122 0.000075 0.000024
2.500000 95.500000 3127 1.001551 0.500296 0.699236 0.010172 0.002444 0.004807 0.000005 -0.000004 0.000016
2.500000 96.500000 3142 1.001137 0.500096 0.701680 0.010362 0.002528 0.004816 0.000024 -0.000144 0.000041
2.500000 97.500000 3133 0.999132 0.499575 0.701532 0.009880 0.002475 0.004981 0.000124 -0.000042 -0.000028
2.500000 98.500000 3015 1.002667 0.501595 0.697711 0.009867 0.002493 0.004908 -0.000117 -0.000098 0.000008
2.500000 99.500000 3117 0.997232 0.500426 0.700642 0.009915 0.002451 0.004968 0.000079 0.000148 -0.000051
2.500000 100.500000 740 1.001184 0.504756 0.703076 0.009829 0.002461 0.004828 0.000132 0.000188 0.000231
3.500000 0.500000 2311 -0.994938 0.496808 0.700467 0.010042 0.002504 0.004820 -0.000100 -0.000069 -0.000086
3.500000 1.500000 3082 -0.997732 0.499895 0.698882 0.010302 0.002566 0.004906 0.000002 0.000068 -0.000028
3.500000 2.500000 2998 -1.000399 0.500723 0.698996 0.009724 0.002517 0.004950 0.000059 0.000131 -0.000079
3.500000 3.500000 3157 -1.001654 0.500277 0.700134 0.009531 0.002493 0.004981 0.000165 -0.000149 0.000016
3.500000 4.500000 3108 -1.001101 0.501699 0.700356 0.010034 0.002506 0.004660 0.000010 0.000031 0.000009
3.500000 5.500000 3095 -1.001014 0.498965 0.701601 0.010142 0.002513 0.004787 0.000110 0.000050 0.000023
3.500000 6.500000 3002 -1.001660 0.500925 0.699891 0.009716 0.002460 0.004925 0.000146 -0.000206 0.000108
3.500000 7.500000 3149 -0.999142 0.499449 0.699980 0.010124 0.002613 0.005207 -0.000004 -0.000086 -0.000043
3.500000 8.500000 3042 -0.997531 0.499295 0.700276 0.010240 0.002433 0.005040 0.000045 0.000156 -0.000078
3.500000 9.500000 3093 -0.999551 0.500294 0.700275 0.009876 0.002551 0.004786 0.000031 0.000098 -0.000038
3.500000 10.500000 3246 -0.996254 0.499622 0.700401 0.009899 0.002555 0.005100 -0.000033 -0.000002 0.000015
3.500000 11.500000 3163 -0.996792 0.500254 0.699742 0.010070 0.002552 0.004990 -0.000166 -0.000006 0.000085
3.500000 12.500000 3107 -0.999027 0.499054 0.702066 0.009809 0.002510 0.004938 -0.000075 0.000076 -0.000050
3.500000 13.500000 3050 -0.999198 0.499517 0.700140 0.009902 0.002520 0.004866 0.000021 -0.000220 -0.000138
3.500000 14.500000 3173 -0.997157 0.499045 0.700002 0.009789 0.002415 0.004909 -0.000053 0.000048 0.000033
3.500000 15.500000 3214 -1.001144 0.498979 0.701305 0.009704 0.002563 0.004907 -0.000079 -0.000111 0.000057
3.500000 16.500000 3086 -0.999169 0.499522 0.697976 0.010275 0.002340 0.004868 -0.000016 -0.000036 -0.000055
3.500000 17.500000 3182 -1.005162 0.499474 0.701530 0.010060 0.002509 0.004793 0.000022 0.000036 0.000019
3.500000 18.500000 3211 -1.001835 0.499213 0.700229 0.010065 0.002474 0.004755 -0.000006 0.000073 -0.000048
3.500000 19.500000 3092 -1.000421 0.499197 0.698012 0.009938 0.002584 0.005148 -0.000081 -0.000048 -0.000013
3.500000 20.500000 3014 -1.003590 0.499920 0.699737 0.009873 0.002469 0.004987 0.000055 0.000053 0.000014
3.500000 21.500000 3122 -0.996644 0.500212 0.700473 0.010585 0.002419 0.004907 0.000033 -0.000129 -0.000068
3.500000 22.500000 3159 -0.999254 0.500393 0.700027 0.010054 0.002568 0.005076 0.000024 -0.000019 0.000015
3.500000 23.500000 3179 -0.999935 0.500859 0.700749 0.009943 0.002401 0.004779 -0.000009 -0.000093 -0.000070
3.500000 24.500000 3087 -1.002555 0.501771 0.699937 0.010110 0.002570 0.004778 -0.000104 -0.000098 -0.000002
3.500000 25.500000 3218 -0.999351 0.500538 0.700576 0.010072 0.002456 0.004958 -0.000049 -0.000296 -0.000085
3.500000 26.500000 3063 -1.002011 0.498687 0.702039 0.009755 0.002461 0.004870 0.000086 0.000190 0.000034
3.500000 27.500000 3170 -0.998666 0.498759 0.700931 0.009803 0.002374 0.004789 -0.000009 -0.000174 0.000001
3.500000 28.500000 3155 -1.002857 0.498527 0.698061 0.009818 0.002512 0.004783 -0.000101 -0.000053 -0.000015
3.500000 29.500000 3201 -0.999783 0.501230 0.701536 0.010222 0.002473 0.004887 -0.000103 -0.000038 -0.000015
3.500000 30.500000 3153 -1.002106 0.501317 0.698944 0.010026 0.002354 0.004979 -0.000037 -0.000040 -0.000029
3.500000 31.500000 3148 -0.999224 0.499293 0.699808 0.010047 0.002503 0.004795 0.000131 -0.000054 0.000004
3.500000 32.500000 3234 -1.004272 0.500182 0.701926 0.009941 0.002511 0.004928 -0.000097 0.000250 -0.000047
3.500000 33.500000 3093 -1.003741 0.500125 0.701259 0.009951 0.002535 0.004974 0.000036 0.000052 0.000001
3.500000 34.500000 3097 -0.999585 0.499970 0.699351 0.010084 0.002487 0.004728 0.000169 -0.000204 -0.000062
3.500000 35.500000 3120 -1.000941 0.500356 0.700495 0.009883 0.002575 0.004697 -0.000034 0.000099 0.000061
3.500000 36.500000 3104 -1.004185 0.500480 0.698966 0.010151 0.002509 0.004871 0.000064 0.000047 0.000010
3.500000 37.500000 3120 -0.995814 0.500006 0.699291 0.010385 0.002576 0.004929 0.000020 0.000089 -0.000087
3.500000 38.500000 3170 -0.998865 0.500168 0.699982 0.010155 0.002437 0.004981 0.000097 0.000176 -0.000106
3.500000 39.500000 3067 -1.000211 0.500689 0.700636 0.010666 0.002472 0.005071 -0.000101 0.000026 0.000012
3.500000 40.500000 3130 -1.003381 0.498751 0.701198 0.009957 0.002438 0.004764 0.000086 0.000065 0.000022
3.500000 41.500000 3108 -1.000324 0.497451 0.700678 0.010316 0.002367 0.004932 0.000024 0.000134 0.000057
3.500000 42.500000 3125 -0.999429 0.501114 0.699450 0.010571 0.002336 0.004908 0.000080 -0.000077 0.000037
3.500000 43.500000 3133 -0.999040 0.499920 0.697895 0.009834 0.002535 0.005038 -0.000067 -0.000124 -0.000011
3.500000 44.500000 3157 -1.001009 0.499846 0.697991 0.010408 0.002428 0.004913 0.000099 0.000169 -0.000003
3.500000 45.500000 3147 -0.999432 0.501047 0.700521 0.010116 0.002625 0.004916 0.000056 -0.000123 0.000020
3.500000 46.500000 3137 -1.001988 0.499934 0.698683 0.009706 0.002492 0.004853 -0.000042 0.000118 0.000075
3.500000 47.500000 3003 -1.000646 0.500395 0.702480 0.009991 0.002439 0.004928 -0.000087 -0.000062 -0.000154
3.500000 48.500000 3112 -0.999086 0.499658 0.701475 0.010068 0.002482 0.004962 0.000075 -0.000016 -0.000010
3.500000 49.500000 3147 -1.001433 0.498243 0.699214 0.010110 0.002592 0.005134 -0.000056 -0.000082 0.000073
3.500000 50.500000 3186 0.505407 0.500047 0.698457 0.754703 0.002424 0.004785 -0.002276 0.000278 -0.000063
3.500000 51.500000 3078 0.997527 0.500782 0.700174 0.009945 0.002481 0.004870 0.000047 -0.000179 -0.000074
3.500000 52.500000 3106 1.000993 0.500765 0.699994 0.010370 0.002490 0.004920 0.000089 0.000209 0.000025
3.500000 53.500000 3159 0.999035 0.500002 0.701012 0.010326 0.002507 0.004978 0.000184 0.000049 0.000017
3.500000 54.500000 3130 0.999940 0.500036 0.699924 0.009852 0.002476 0.004600 -0.000178 0.000173 -0.000037
3.500000 55.500000 3146 1.000927 0.500081 0.699760 0.010041 0.002424 0.004973 0.000006 0.000230 0.000012
3.500000 56.500000 3053 1.000788 0.500535 0.699914 0.010208 0.002534 0.005128 0.000053 0.000313 0.000068
3.500000 57.500000 3153 0.999428 0.500414 0.699034 0.009913 0.002422 0.004866 0.000033 0.000147 0.000007
3.500000 58.500000 3015 1.000395 0.500045 0.701389 0.009656 0.002579 0.004923 -0.000030 -0.000074 -0.000035
3.500000 59.500000 3048 0.999994 0.499501 0.699640 0.009733 0.002405 0.005099 -0.000012 -0.000114 0.000111
3.500000 60.500000 3027 0.998519 0.500334 0.700769 0.010131 0.002567 0.004783 -0.000119 0.000025 0.000021
3.500000 61.500000 3174 0.999931 0.497746 0.698783 0.010343 0.002504 0.004803 0.000178 0.000189 -0.000033
3.500000 62.500000 3177 1.003045 0.499722 0.697478 0.010123 0.002481 0.004873 0.000125 0.000110 -0.000014
3.500000 63.500000 3171 0.998368 0.502018 0.699947 0.010124 0.002551 0.004896 0.000059 0.000185 0.000013
3.500000 64.500000 3019 0.999801 0.501324 0.702346 0.010162 0.002543 0.005065 -0.000104 -0.000066 0.000009
3.500000 65.500000 3049 1.002378 0.500024 0.698715 0.009965 0.002508 0.004812 0.000121 -0.000033 0.000016
3.500000 66.500000 3164 1.002516 0.498936 0.697366 0.009909 0.002419 0.004915 0.000038 0.000125 0.000060
